quarter,course_number,section_number,title,schedule,description,program,school_id
Summer 2021,33301,81,"Management, Unions, and Collective Bargaining",T 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/richard.jenkins/33301_syllabus.pdf,Evening MBA,1
Spring 2021,33305,1,The Firm and the Non-Market Environment,TH 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/marianne.bertrand/33305_syllabus.pdf,Full-Time MBA,1
Spring 2021,33305,81,The Firm and the Non-Market Environment,TH 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/marianne.bertrand/33305_syllabus.pdf,Evening MBA,1
Spring 2021,33305,85,The Firm and the Non-Market Environment,S 9:00AM-12:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/marianne.bertrand/33305_syllabus.pdf,Weekend MBA,1
Autumn 2020,33310,81,Employment Law for Entrepreneurs and Managers,TH 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/david.pogrund/33310_syllabus.pdf,Evening MBA,1
Spring 2021,33314,1,Big Problems,T 1:35PM-4:35PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/kevin.murphy/33314_syllabus.pdf,Full-Time MBA,1
Winter 2021,33401,1,Money and Banking,TH 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/kilian.huber/33401_syllabus.pdf,Full-Time MBA,1
Winter 2021,33401,81,Money and Banking,TH 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/kilian.huber/33401_syllabus.pdf,Evening MBA,1
Winter 2021,33401,85,Money and Banking,S 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/kilian.huber/33401_syllabus.pdf,Weekend MBA,1
Spring 2021,33403,1,Advanced Macroeconomics,T 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/anil.kashyap/33403_syllabus.pdf,Full-Time MBA,1
Spring 2021,33403,81,Advanced Macroeconomics,T 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/anil.kashyap/33403_syllabus.pdf,Evening MBA,1
Winter 2021,33450,1,Real Estate Investments I,TH 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/joseph.pagliari/33450_syllabus.pdf,Full-Time MBA,1
Winter 2021,33450,81,Real Estate Investments I,TH 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/joseph.pagliari/33450_syllabus.pdf,Evening MBA,1
Winter 2021,33450,85,Real Estate Investments I,S 9:00AM-12:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/joseph.pagliari/33450_syllabus.pdf,Weekend MBA,1
Spring 2021,33451,81,Real Estate Investments II,TH 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/joseph.pagliari/33451_syllabus.pdf,Evening MBA,1
Winter 2021,33471,1,"Business, Politics, and Ethics",T 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/brian.barry/33471_syllabus.pdf,Full-Time MBA,1
Winter 2021,33471,81,"Business, Politics, and Ethics",T 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/brian.barry/33471_syllabus.pdf,Evening MBA,1
Winter 2021,33471,85,"Business, Politics, and Ethics",S 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/brian.barry/33471_syllabus.pdf,Weekend MBA,1
Spring 2021,33471,1,"Business, Politics, and Ethics",T 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/brian.barry/33471_syllabus.pdf,Full-Time MBA,1
Autumn 2020,33501,1,International Commercial Policy,M 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/rodrigo.adao/33501_syllabus.pdf,Full-Time MBA,1
Autumn 2020,33501,2,International Commercial Policy,TH 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/rodrigo.adao/33501_syllabus.pdf,Full-Time MBA,1
Autumn 2020,33501,81,International Commercial Policy,TH 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/rodrigo.adao/33501_syllabus.pdf,Evening MBA,1
Autumn 2020,33502,1,International Financial Policy,T 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/brent.neiman/33502_syllabus.pdf,Full-Time MBA,1
Autumn 2020,33502,81,International Financial Policy,T 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/brent.neiman/33502_syllabus.pdf,Evening MBA,1
Autumn 2020,33502,85,International Financial Policy,S 9:00AM-12:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/brent.neiman/33502_syllabus.pdf,Weekend MBA,1
Spring 2021,33502,1,International Financial Policy,TH 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/rohan.kekre/33502_syllabus.pdf,Full-Time MBA,1
Spring 2021,33502,81,International Financial Policy,TH 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/rohan.kekre/33502_syllabus.pdf,Evening MBA,1
Winter 2021,33503,1,Managing the Firm in the Global Economy,TH 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/jonathan.dingel/33503_syllabus.pdf,Full-Time MBA,1
Winter 2021,33503,81,Managing the Firm in the Global Economy,TH 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/jonathan.dingel/33503_syllabus.pdf,Evening MBA,1
Autumn 2020,33520,1,The Wealth of Nations,M 1:30PM-3:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/chang-tai.hsieh/33520_syllabus.pdf,Full-Time MBA,1
Autumn 2020,33520,81,The Wealth of Nations,T 6:00PM-7:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/chang-tai.hsieh/33520_syllabus.pdf,Evening MBA,1
Autumn 2020,33520,85,The Wealth of Nations,S 1:30PM-3:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/chang-tai.hsieh/33520_syllabus.pdf,Weekend MBA,1
Autumn 2020,33610,60,Applied Economics Workshop,W 1:20PM-2:50PM,0,Workshop,1
Winter 2021,33610,60,Applied Economics Workshop,W 1:20PM-2:50PM,0,Workshop,1
Spring 2021,33610,60,Applied Economics Workshop,W 1:20PM-2:50PM,0,Workshop,1
Autumn 2020,33650,60,Workshop in Macro and International Economics,M 11:45AM-1:15PM,0,Workshop,1
Winter 2021,33650,60,Workshop in Macro and International Economics,M 11:45AM-1:15PM,0,Workshop,1
Spring 2021,33650,60,Workshop in Macro and International Economics,M 11:45AM-1:15PM,0,Workshop,1
Spring 2021,33701,1,Energy Policy Practicum,W 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/robert.topel/33701_syllabus.pdf,Full-Time MBA,1
Summer 2021,33882,88,"Money, Banking, and the Financial Crisis",EMBA1 7:00AM-10:00AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/randall.kroszner/33882_syllabus.pdf,Executive MBA North America,1
Autumn 2020,33903,50,Microeconomics Reading and Research Seminar,M 3:15PM-6:15PM,0,PhD Program,1
Winter 2021,33904,50,Microeconomics Reading and Research Seminar,T 3:15PM-6:15PM,0,PhD Program,1
Spring 2021,33905,50,Microeconomics Reading and Research Seminar,T 3:15PM-6:15PM,0,PhD Program,1
Autumn 2020,33914,50,Topics in Information Economics,T 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/emir.kamenica/33914_syllabus.pdf,PhD Program,1
Winter 2021,33916,50,Consensus and Economics,W 9:00AM-12:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/jacob.leshno/33916_syllabus.pdf,PhD Program,1
Winter 2021,33917,50,Applied Microeconomics in Economic History,F 9:00AM-12:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/richard.hornbeck/33917_syllabus.pdf,PhD Program,1
Autumn 2020,33921,50,Advanced Industrial Organization I,F 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/chad.syverson/33921_syllabus.pdf,PhD Program,1
Winter 2021,33922,50,Advanced Industrial Organization II,MW 11:30AM-12:50PM,0,PhD Program,1
Spring 2021,33923,50,Advanced Industrial Organization III,T 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/dennis.carlton/33923_syllabus.pdf,PhD Program,1
Autumn 2020,33946,50,International Macroeconomics and Trade,M 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/jonathan.dingel/33946_syllabus.pdf,PhD Program,1
Spring 2021,33948,50,Financial Markets in the Macroeconomy,T 9:00AM-12:00PM,0,PhD Program,1
Winter 2021,33949,50,Applied Macroeconomics: Heterogeneity and Macro,M 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/joseph.vavra/33949_syllabus.pdf,PhD Program,1
Autumn 2020,34101,1,Entrepreneurial Finance and Private Equity,MW 10:10AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/steven.kaplan/34101_syllabus.pdf,Full-Time MBA,1
Autumn 2020,34101,2,Entrepreneurial Finance and Private Equity,MW 1:30PM-2:50PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/steven.kaplan/34101_syllabus.pdf,Full-Time MBA,1
Autumn 2020,34101,85,Entrepreneurial Finance and Private Equity,S 9:00AM-12:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/steven.kaplan/34101_syllabus.pdf,Weekend MBA,1
Winter 2021,34101,1,Entrepreneurial Finance and Private Equity,F 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/scott.meadow/34101_syllabus.pdf,Full-Time MBA,1
Winter 2021,34101,85,Entrepreneurial Finance and Private Equity,S 9:00AM-12:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/scott.meadow/34101_syllabus.pdf,Weekend MBA,1
Spring 2021,34101,1,Entrepreneurial Finance and Private Equity,W 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/eric.zwick/34101_syllabus.pdf,Full-Time MBA,1
Spring 2021,34101,81,Entrepreneurial Finance and Private Equity,W 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/eric.zwick/34101_syllabus.pdf,Evening MBA,1
Summer 2021,34101,81,Entrepreneurial Finance and Private Equity,TH 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/scott.meadow/34101_syllabus.pdf,Evening MBA,1
Autumn 2020,34102,1,New Venture Strategy,TH 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/james.schrager/34102_syllabus.pdf,Full-Time MBA,1
Autumn 2020,34102,81,New Venture Strategy,TH 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/gregory.bunch/34102_syllabus.pdf,Evening MBA,1
Winter 2021,34102,1,New Venture Strategy,F 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/james.schrager/34102_syllabus.pdf,Full-Time MBA,1
Winter 2021,34102,2,New Venture Strategy,TH 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/gregory.bunch/34102_syllabus.pdf,Full-Time MBA,1
Winter 2021,34102,85,New Venture Strategy,S 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/james.schrager/34102_syllabus.pdf,Weekend MBA,1
Spring 2021,34102,1,New Venture Strategy,TH 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/james.schrager/34102_syllabus.pdf,Full-Time MBA,1
Spring 2021,34102,81,New Venture Strategy,TH 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/gregory.bunch/34102_syllabus.pdf,Evening MBA,1
Summer 2021,34102,81,New Venture Strategy,M 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/james.schrager/34102_syllabus.pdf,Evening MBA,1
Autumn 2020,34103,81,Building the New Venture,M 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/lindsey.lyman/34103_syllabus.pdf,Evening MBA,1
Winter 2021,34103,1,Building the New Venture,TH 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/lindsey.lyman/34103_syllabus.pdf,Full-Time MBA,1
Winter 2021,34103,85,Building the New Venture,S 9:00AM-12:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/lindsey.lyman/34103_syllabus.pdf,Weekend MBA,1
Spring 2021,34104,1,Special Topics in Entrepreneurship: Developing a New Venture (New Venture Challenge),M 1:30PM-5:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/steven.kaplan/34104_syllabus.pdf,Full-Time MBA,1
Spring 2021,34104,81,Special Topics in Entrepreneurship: Developing a New Venture (New Venture Challenge),M 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/mark.tebbe/34104_syllabus.pdf,Evening MBA,1
Autumn 2020,34106,1,Commercializing Innovation: Tools to Research and Analyze Private Enterprises,TH 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/scott.meadow/34106_syllabus.pdf,Full-Time MBA,1
Autumn 2020,34106,81,Commercializing Innovation: Tools to Research and Analyze Private Enterprises,W 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/scott.meadow/34106_syllabus.pdf,Evening MBA,1
Spring 2021,34106,1,Commercializing Innovation: Tools to Research and Analyze Private Enterprises,F 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/scott.meadow/34106_syllabus.pdf,Full-Time MBA,1
Spring 2021,34106,85,Commercializing Innovation: Tools to Research and Analyze Private Enterprises,S 9:00AM-12:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/scott.meadow/34106_syllabus.pdf,Weekend MBA,1
Spring 2021,34108,1,Innovation Leadership,M 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/lindsey.lyman/34108_syllabus.pdf,Full-Time MBA,1
Spring 2021,34108,81,Innovation Leadership,M 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/lindsey.lyman/34108_syllabus.pdf,Evening MBA,1
Autumn 2020,34111,1,Entrepreneurial Selling,T 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/michael.alter/34111_syllabus.pdf,Full-Time MBA,1
Autumn 2020,34111,81,Entrepreneurial Selling,T 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/michael.alter/34111_syllabus.pdf,Evening MBA,1
Winter 2021,34111,1,Entrepreneurial Selling,T 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/michael.alter/34111_syllabus.pdf,Full-Time MBA,1
Winter 2021,34111,81,Entrepreneurial Selling,T 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/michael.alter/34111_syllabus.pdf,Evening MBA,1
Spring 2021,34111,1,Entrepreneurial Selling,T 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/michael.alter/34111_syllabus.pdf,Full-Time MBA,1
Winter 2021,34113,81,Impact Investing,TH 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/robert.gertner/34113_syllabus.pdf,Evening MBA,1
Spring 2021,34115,1,New Social Ventures,T 2:00PM-5:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/robert.gertner/34115_syllabus.pdf,Full-Time MBA,1
Spring 2021,34115,81,New Social Ventures,T 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/robert.gertner/34115_syllabus.pdf,Evening MBA,1
Winter 2021,34117,81,Social Entrepreneurship and Innovation,T 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/robert.gertner/34117_syllabus.pdf,Evening MBA,1
Spring 2021,34206,1,"Women As CEOs, Entrepreneurs, Investors, Executives & Directors ",F 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/alyssa.rapp/34206_syllabus.pdf,Full-Time MBA,1
Autumn 2020,34302,81,Entrepreneurship through Acquisition,TH 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/brian.oconnor/34302_syllabus.pdf,Evening MBA,1
Winter 2021,34302,1,Entrepreneurship through Acquisition,TH 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/brian.oconnor/34302_syllabus.pdf,Full-Time MBA,1
Autumn 2020,34305,1,Private Equity Transactions,T 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/stephen.ritchie/34305_syllabus.pdf,Full-Time MBA,1
Winter 2021,34306,1,Entrepreneurship through Intellectual Property,T 1:30PM-4:30PM,0,Full-Time MBA,1
Spring 2021,34702,81,Private Equity/Venture Capital Lab,T 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/ira.weiss/34702_syllabus.pdf,Evening MBA,1
Spring 2021,34702,82,Private Equity/Venture Capital Lab,T 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/ira.weiss/34702_syllabus.pdf,Evening MBA,1
Autumn 2020,34704,81,Real Estate Lab: Real Estate Challenge,T 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/joseph.pagliari/34704_syllabus.pdf,Evening MBA,1
Autumn 2020,34705,1,Entrepreneurial Discovery,T 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/mark.tebbe/34705_syllabus.pdf,Full-Time MBA,1
Autumn 2020,34705,2,Entrepreneurial Discovery,W 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/mark.tebbe/34705_syllabus.pdf,Full-Time MBA,1
Winter 2021,34709,1,Lab to Launch,F 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/jason.blumberg/34709_syllabus.pdf,Full-Time MBA,1
Winter 2021,34722,1,Scaling Social Innovation Search Lab,M 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/christina.hachikian/34722_syllabus.pdf,Full-Time MBA,1
Summer 2021,34815,87,Building the New Venture,EMBA1 7:00PM-10:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/waverly.deutsch/34815_syllabus.pdf,Executive MBA North America,1
Summer 2021,34815,88,Building the New Venture,EMBA2 1:00PM-4:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/waverly.deutsch/34815_syllabus.pdf,Executive MBA North America,1
Summer 2021,34816,87,Innovation Strategy and Management,EMBA1 1:00PM-4:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/robert.wolcott/34816_syllabus.pdf,Executive MBA North America,1
Summer 2021,34816,88,Innovation Strategy and Management,EMBA2 7:00PM-10:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/robert.wolcott/34816_syllabus.pdf,Executive MBA North America,1
Summer 2021,34820,88,Entrepreneurship through Acquisition,EMBA2 7:00AM-10:00AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/brian.oconnor/34820_syllabus.pdf,Executive MBA North America,1
Summer 2021,34882,88,New Venture Strategy,EMBA2 7:00AM-10:00AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/marc.knez/34882_syllabus.pdf,Executive MBA North America,1
Summer 2021,34888,88,Innovation Leadership,EMBA2 7:00AM-10:00AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/lindsey.lyman/34888_syllabus.pdf,Executive MBA North America,1
Autumn 2020,34901,50,Asset Pricing I,W 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/george.constantinides/34901_syllabus.pdf,PhD Program,1
Winter 2021,34902,50,Asset Pricing II,TH 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/ralph.koijen/34902_syllabus.pdf,PhD Program,1
Autumn 2020,34903,50,Corporate Finance I,M 3:15PM-6:15PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/douglas.diamond/34903_syllabus.pdf,PhD Program,1
Winter 2021,34904,50,Corporate Finance II,MW 9:40AM-11:00AM,0,PhD Program,1
Autumn 2020,35000,1,Investments,M 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/john.heaton/35000_syllabus.pdf,Full-Time MBA,1
Autumn 2020,35000,2,Investments,M 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/john.heaton/35000_syllabus.pdf,Full-Time MBA,1
Autumn 2020,35000,81,Investments,M 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/john.heaton/35000_syllabus.pdf,Evening MBA,1
Winter 2021,35000,1,Investments,F 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/michael.weber/35000_syllabus.pdf,Full-Time MBA,1
Winter 2021,35000,2,Investments,M 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/alex.chinco/35000_syllabus.pdf,Full-Time MBA,1
Winter 2021,35000,81,Investments,F 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/michael.weber/35000_syllabus.pdf,Evening MBA,1
Winter 2021,35000,82,Investments,M 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/alex.chinco/35000_syllabus.pdf,Evening MBA,1
Winter 2021,35000,85,Investments,S 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/michael.weber/35000_syllabus.pdf,Weekend MBA,1
Spring 2021,35000,1,Investments,T 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/niels.gormsen/35000_syllabus.pdf,Full-Time MBA,1
Spring 2021,35000,2,Investments,W 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/niels.gormsen/35000_syllabus.pdf,Full-Time MBA,1
Spring 2021,35000,81,Investments,T 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/niels.gormsen/35000_syllabus.pdf,Evening MBA,1
Summer 2021,35000,81,Investments,M 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/alex.chinco/35000_syllabus.pdf,Evening MBA,1
Summer 2021,35000,85,Investments,S 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/alex.chinco/35000_syllabus.pdf,Weekend MBA,1
Autumn 2020,35001,1,Introductory Finance,M 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/ayan.bhattacharya/35001_syllabus.pdf,Full-Time MBA,1
Autumn 2020,35001,81,Introductory Finance,M 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/ayan.bhattacharya/35001_syllabus.pdf,Evening MBA,1
Autumn 2020,35001,85,Introductory Finance,S 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/ayan.bhattacharya/35001_syllabus.pdf,Weekend MBA,1
Autumn 2020,35100,81,Financial Instruments,TH 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/george.constantinides/35100_syllabus.pdf,Evening MBA,1
Autumn 2020,35100,85,Financial Instruments,S 9:00AM-12:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/george.constantinides/35100_syllabus.pdf,Weekend MBA,1
Winter 2021,35101,81,"Futures, Forwards, Options & Swaps: Theory and Practice",T 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/terry.belton/35101_syllabus.pdf,Evening MBA,1
Spring 2021,35120,1,Portfolio Management,F 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/lubos.pastor/35120_syllabus.pdf,Full-Time MBA,1
Spring 2021,35120,2,Portfolio Management,F 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/lubos.pastor/35120_syllabus.pdf,Full-Time MBA,1
Spring 2021,35120,81,Portfolio Management,F 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/lubos.pastor/35120_syllabus.pdf,Evening MBA,1
Spring 2021,35121,1,Behavioral Finance,W 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/samuel.hartzmark/35121_syllabus.pdf,Full-Time MBA,1
Spring 2021,35121,81,Behavioral Finance,W 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/samuel.hartzmark/35121_syllabus.pdf,Evening MBA,1
